id,fold,nondamage,minor,major,destroyed,empty
pinery-bushfire_00000236,2,False,False,False,False,True
palu-tsunami_00000090,2,True,False,True,False,False
moore-tornado_00000198,2,True,False,False,False,False
hurricane-matthew_00000341,2,False,True,True,True,False
hurricane-matthew_00000063,2,False,True,True,True,False
woolsey-fire_00000122,2,True,False,False,True,False
nepal-flooding_00000071,2,False,False,False,False,True
lower-puna-volcano_00000122,2,True,False,False,True,False
portugal-wildfire_00001088,2,False,False,False,False,True
hurricane-harvey_00000387,2,True,True,True,True,False
tuscaloosa-tornado_00000053,2,True,False,False,False,False
socal-fire_00000081,2,False,False,False,True,False
portugal-wildfire_00001363,2,False,False,False,False,True
hurricane-michael_00000167,2,True,True,True,True,False
portugal-wildfire_00000909,2,True,False,False,False,False
pinery-bushfire_00001501,2,False,False,False,False,True
portugal-wildfire_00000131,2,False,False,False,False,True
portugal-wildfire_00000998,2,False,False,False,False,True
midwest-flooding_00000085,2,False,False,False,False,True
portugal-wildfire_00001044,2,True,False,False,False,False
woolsey-fire_00000814,2,False,False,False,False,True
pinery-bushfire_00000347,2,True,False,False,False,False
pinery-bushfire_00000201,2,False,False,False,False,True
hurricane-michael_00000093,2,False,False,False,False,True
nepal-flooding_00000094,2,True,True,True,False,False
pinery-bushfire_00001546,2,False,False,False,False,True
portugal-wildfire_00000647,2,True,False,False,False,False
woolsey-fire_00000541,2,True,False,True,True,False
portugal-wildfire_00001064,2,False,False,False,False,True
portugal-wildfire_00000220,2,False,False,False,False,True
pinery-bushfire_00000880,2,True,False,False,False,False
pinery-bushfire_00000042,2,False,False,False,False,True
portugal-wildfire_00001207,2,False,False,False,False,True
joplin-tornado_00000060,2,True,True,False,False,False
pinery-bushfire_00001238,2,False,False,False,False,True
midwest-flooding_00000139,2,False,False,False,False,True
portugal-wildfire_00000256,2,True,False,False,False,False
nepal-flooding_00000508,2,True,True,False,False,False
pinery-bushfire_00000593,2,False,False,False,False,True
portugal-wildfire_00001037,2,False,False,False,False,True
tuscaloosa-tornado_00000086,2,False,False,False,False,True
socal-fire_00001349,2,False,False,False,False,True
woolsey-fire_00000846,2,True,False,False,False,False
hurricane-matthew_00000336,2,False,False,False,True,False
woolsey-fire_00000206,2,False,True,False,True,False
portugal-wildfire_00001454,2,True,False,False,True,False
portugal-wildfire_00000673,2,True,False,False,False,False
woolsey-fire_00000322,2,False,False,False,True,False
socal-fire_00000277,2,False,False,False,False,True
pinery-bushfire_00001493,2,False,False,False,False,True
socal-fire_00001223,2,False,False,False,False,True
portugal-wildfire_00000801,2,True,False,False,False,False
pinery-bushfire_00000240,2,False,False,False,False,True
hurricane-matthew_00000364,2,True,True,True,False,False
pinery-bushfire_00000822,2,True,False,False,False,False
portugal-wildfire_00001547,2,False,False,False,False,True
sunda-tsunami_00000046,2,True,False,False,False,False
hurricane-michael_00000536,2,True,True,False,False,False
woolsey-fire_00000124,2,True,False,False,False,False
hurricane-florence_00000049,2,False,False,True,False,False
woolsey-fire_00000517,2,True,False,False,False,False
lower-puna-volcano_00000224,2,True,True,False,True,False
hurricane-harvey_00000302,2,True,False,False,False,False
woolsey-fire_00000802,2,False,False,False,False,True
portugal-wildfire_00001800,2,True,False,False,True,False
portugal-wildfire_00000963,2,True,False,False,False,False
hurricane-harvey_00000146,2,False,False,True,True,False
santa-rosa-wildfire_00000298,2,True,False,False,True,False
hurricane-florence_00000093,2,False,False,False,False,True
portugal-wildfire_00001231,2,True,False,False,False,False
socal-fire_00000905,2,False,False,False,False,True
socal-fire_00000374,2,False,False,False,False,True
woolsey-fire_00000191,2,False,False,False,False,True
portugal-wildfire_00001567,2,True,True,True,True,False
pinery-bushfire_00000212,2,False,False,False,False,True
woolsey-fire_00000611,2,True,False,False,False,False
socal-fire_00000265,2,False,False,False,True,False
portugal-wildfire_00001352,2,False,False,False,False,True
portugal-wildfire_00001066,2,False,False,False,False,True
pinery-bushfire_00001351,2,True,False,False,False,False
pinery-bushfire_00001581,2,False,False,False,False,True
sunda-tsunami_00000038,2,False,False,False,False,False
pinery-bushfire_00001242,2,False,False,False,False,True
portugal-wildfire_00001764,2,True,False,False,False,False
pinery-bushfire_00000302,2,False,False,False,False,True
portugal-wildfire_00000915,2,False,False,False,False,True
pinery-bushfire_00000333,2,False,False,False,False,True
portugal-wildfire_00000602,2,False,False,False,False,True
mexico-earthquake_00000177,2,True,False,False,False,False
portugal-wildfire_00000810,2,False,False,False,False,True
hurricane-florence_00000345,2,True,False,False,False,False
pinery-bushfire_00000861,2,False,False,False,False,True
sunda-tsunami_00000116,2,False,False,False,False,True
hurricane-matthew_00000085,2,False,True,False,True,False
mexico-earthquake_00000159,2,True,False,False,False,False
portugal-wildfire_00001286,2,False,False,False,False,True
portugal-wildfire_00001386,2,False,False,False,False,True
pinery-bushfire_00001533,2,False,False,False,False,True
pinery-bushfire_00000323,2,False,False,False,False,True
socal-fire_00000348,2,True,False,False,True,False
portugal-wildfire_00000322,2,False,False,False,False,True
pinery-bushfire_00001763,2,False,False,False,False,True
pinery-bushfire_00000888,2,False,False,False,False,True
hurricane-harvey_00000507,2,False,True,True,False,False
pinery-bushfire_00001473,2,True,True,False,True,False
portugal-wildfire_00000600,2,False,False,False,False,True
woolsey-fire_00000336,2,False,False,False,False,True
midwest-flooding_00000119,2,False,False,False,False,True
socal-fire_00000897,2,False,False,False,False,True
socal-fire_00000480,2,True,False,False,False,False
joplin-tornado_00000128,2,True,False,False,False,False
woolsey-fire_00000473,2,True,False,False,True,False
joplin-tornado_00000026,2,False,False,False,False,True
hurricane-florence_00000083,2,False,False,True,False,False
socal-fire_00000215,2,True,False,False,True,False
portugal-wildfire_00001599,2,True,False,False,False,False
santa-rosa-wildfire_00000170,2,True,True,False,True,False
hurricane-matthew_00000211,2,False,True,True,True,False
tuscaloosa-tornado_00000021,2,True,False,False,False,False
portugal-wildfire_00000384,2,True,False,True,False,False
santa-rosa-wildfire_00000175,2,True,False,False,False,False
nepal-flooding_00000598,2,False,True,True,False,False
hurricane-michael_00000285,2,True,False,True,False,False
pinery-bushfire_00000895,2,False,False,False,False,True
nepal-flooding_00000056,2,False,True,False,False,False
pinery-bushfire_00000544,2,False,False,False,False,True
pinery-bushfire_00001626,2,False,False,False,False,True
tuscaloosa-tornado_00000027,2,True,False,False,False,False
portugal-wildfire_00000599,2,True,False,False,False,False
tuscaloosa-tornado_00000103,2,True,True,True,True,False
portugal-wildfire_00000476,2,True,False,False,False,False
socal-fire_00000457,2,False,False,False,False,True
hurricane-harvey_00000214,2,True,False,False,False,False
moore-tornado_00000012,2,True,True,True,False,False
moore-tornado_00000017,2,True,True,True,True,False
socal-fire_00001019,2,True,False,False,False,False
pinery-bushfire_00000227,2,False,False,False,False,True
portugal-wildfire_00001046,2,False,False,False,False,True
portugal-wildfire_00000606,2,False,False,False,False,True
woolsey-fire_00000845,2,True,False,False,False,False
hurricane-michael_00000312,2,True,True,False,True,False
portugal-wildfire_00001505,2,False,False,False,False,False
portugal-wildfire_00000145,2,True,False,False,False,False
nepal-flooding_00000379,2,False,False,False,False,True
pinery-bushfire_00000811,2,False,False,False,False,True
nepal-flooding_00000486,2,True,False,False,False,False
woolsey-fire_00000149,2,False,False,False,False,True
portugal-wildfire_00000416,2,False,False,False,False,True
portugal-wildfire_00000230,2,False,False,False,False,True
hurricane-florence_00000260,2,True,False,True,False,False
hurricane-michael_00000524,2,True,True,False,False,False
woolsey-fire_00000575,2,False,False,False,False,True
nepal-flooding_00000218,2,True,True,True,False,False
nepal-flooding_00000562,2,False,False,False,False,True
mexico-earthquake_00000088,2,True,True,True,False,False
santa-rosa-wildfire_00000189,2,True,False,True,True,False
portugal-wildfire_00000126,2,True,False,False,False,False
pinery-bushfire_00001592,2,False,False,False,False,True
pinery-bushfire_00000082,2,False,False,False,False,True
nepal-flooding_00000358,2,False,False,True,False,False
portugal-wildfire_00001299,2,False,False,False,False,True
portugal-wildfire_00000961,2,False,False,False,False,True
portugal-wildfire_00000970,2,False,False,False,False,True
hurricane-matthew_00000384,2,False,False,True,True,False
pinery-bushfire_00000215,2,False,False,False,False,True
tuscaloosa-tornado_00000065,2,True,True,True,False,False
hurricane-florence_00000193,2,True,False,True,False,False
santa-rosa-wildfire_00000341,2,True,False,False,True,False
moore-tornado_00000077,2,True,False,False,False,False
hurricane-florence_00000496,2,False,False,True,False,False
woolsey-fire_00000329,2,True,True,False,True,False
nepal-flooding_00000238,2,False,False,True,False,False
hurricane-harvey_00000016,2,True,False,False,False,False
hurricane-harvey_00000043,2,False,False,True,False,False
portugal-wildfire_00001283,2,True,False,False,False,False
portugal-wildfire_00001181,2,False,False,False,False,True
portugal-wildfire_00001757,2,False,False,False,False,True
tuscaloosa-tornado_00000162,2,False,True,False,True,False
midwest-flooding_00000173,2,True,False,True,False,False
hurricane-michael_00000271,2,True,True,True,True,False
pinery-bushfire_00000310,2,True,False,False,True,False
woolsey-fire_00000194,2,False,False,False,False,True
santa-rosa-wildfire_00000325,2,False,False,False,True,False
midwest-flooding_00000033,2,True,False,False,False,False
pinery-bushfire_00000599,2,False,False,False,False,True
woolsey-fire_00000568,2,True,False,False,True,False
santa-rosa-wildfire_00000039,2,True,False,False,True,False
portugal-wildfire_00001563,2,True,False,False,True,False
pinery-bushfire_00000812,2,False,False,False,False,True
pinery-bushfire_00000360,2,False,False,False,False,True
hurricane-matthew_00000175,2,False,True,True,True,False
hurricane-florence_00000073,2,True,False,False,False,False
pinery-bushfire_00000667,2,False,True,False,False,False
woolsey-fire_00000010,2,False,False,False,False,True
pinery-bushfire_00000315,2,True,False,False,False,False
pinery-bushfire_00001403,2,False,False,False,False,True
moore-tornado_00000139,2,True,False,False,False,False
tuscaloosa-tornado_00000026,2,True,False,False,False,False
hurricane-harvey_00000233,2,True,False,False,False,False
pinery-bushfire_00001526,2,False,False,False,False,True
socal-fire_00001368,2,True,False,False,False,False
pinery-bushfire_00001537,2,False,False,False,False,True
socal-fire_00000671,2,False,False,False,True,False
portugal-wildfire_00000196,2,False,False,False,False,True
pinery-bushfire_00001411,2,False,False,False,False,True
portugal-wildfire_00000260,2,False,False,False,False,True
pinery-bushfire_00001233,2,False,False,False,False,True
tuscaloosa-tornado_00000012,2,False,False,False,False,True
portugal-wildfire_00001095,2,False,False,False,False,True
portugal-wildfire_00001701,2,False,False,False,False,True
palu-tsunami_00000066,2,True,False,True,True,False
pinery-bushfire_00000579,2,False,False,False,False,True
woolsey-fire_00000423,2,False,False,False,False,True
portugal-wildfire_00001051,2,False,False,False,False,True
portugal-wildfire_00000714,2,True,False,False,False,False
portugal-wildfire_00000205,2,False,False,False,False,True
palu-tsunami_00000122,2,True,False,True,True,False
pinery-bushfire_00000528,2,False,False,False,False,True
woolsey-fire_00000186,2,False,False,False,False,True
hurricane-florence_00000407,2,False,True,True,False,False
portugal-wildfire_00000958,2,False,False,False,False,True
pinery-bushfire_00000949,2,False,False,False,False,True
socal-fire_00000505,2,True,False,False,False,False
socal-fire_00000866,2,True,False,False,False,False
portugal-wildfire_00000128,2,True,False,False,False,False
socal-fire_00000122,2,False,False,False,False,True
portugal-wildfire_00000513,2,True,False,False,False,False
tuscaloosa-tornado_00000098,2,True,False,False,False,False
joplin-tornado_00000079,2,True,True,False,False,False
sunda-tsunami_00000005,2,True,False,True,True,False
pinery-bushfire_00000713,2,True,False,False,True,False
hurricane-harvey_00000220,2,True,False,False,False,False
mexico-earthquake_00000089,2,True,False,False,False,False
woolsey-fire_00000082,2,True,False,False,False,False
pinery-bushfire_00001838,2,False,False,False,False,True
portugal-wildfire_00000767,2,True,False,False,False,False
pinery-bushfire_00000382,2,True,True,False,True,False
hurricane-florence_00000380,2,True,True,False,True,False
portugal-wildfire_00001466,2,True,False,False,False,False
hurricane-florence_00000449,2,True,True,True,False,False
pinery-bushfire_00000483,2,True,False,False,False,False
hurricane-michael_00000180,2,True,True,True,True,False
woolsey-fire_00000695,2,True,True,False,True,False
pinery-bushfire_00000712,2,False,False,False,False,True
woolsey-fire_00000475,2,True,True,True,True,False
woolsey-fire_00000730,2,False,False,False,False,True
socal-fire_00000608,2,True,False,False,False,False
tuscaloosa-tornado_00000127,2,True,False,False,False,False
pinery-bushfire_00001088,2,False,False,False,False,True
socal-fire_00000970,2,True,False,True,True,False
hurricane-harvey_00000167,2,False,False,False,False,True
pinery-bushfire_00000316,2,False,False,False,False,True
lower-puna-volcano_00000268,2,True,False,False,False,False
hurricane-florence_00000512,2,True,False,False,False,False
hurricane-michael_00000521,2,True,True,True,False,False
pinery-bushfire_00001130,2,False,False,False,False,True
moore-tornado_00000116,2,True,False,False,False,False
hurricane-florence_00000538,2,False,False,False,False,True
portugal-wildfire_00001358,2,True,False,False,False,False
hurricane-florence_00000503,2,False,False,True,False,False
midwest-flooding_00000303,2,True,False,False,False,False
portugal-wildfire_00000365,2,False,False,False,False,True
portugal-wildfire_00000790,2,True,False,False,False,False
socal-fire_00001127,2,True,False,False,False,False
woolsey-fire_00000104,2,False,False,False,False,True
pinery-bushfire_00000139,2,False,False,False,False,True
pinery-bushfire_00001417,2,False,False,False,False,True
hurricane-michael_00000505,2,True,True,True,False,False
socal-fire_00000025,2,False,False,False,False,True
nepal-flooding_00000025,2,True,True,True,False,False
nepal-flooding_00000582,2,False,False,True,False,False
sunda-tsunami_00000014,2,True,False,False,False,False
hurricane-michael_00000406,2,True,True,True,True,False
portugal-wildfire_00000708,2,False,False,False,False,True
woolsey-fire_00000790,2,False,False,False,False,True
sunda-tsunami_00000107,2,True,False,False,False,False
mexico-earthquake_00000011,2,True,False,False,False,False
hurricane-michael_00000183,2,True,True,True,False,False
hurricane-florence_00000044,2,True,False,False,False,False
pinery-bushfire_00000486,2,False,False,False,False,True
hurricane-florence_00000338,2,True,False,False,False,False
midwest-flooding_00000337,2,True,False,False,False,False
portugal-wildfire_00001236,2,False,False,False,False,True
pinery-bushfire_00000221,2,False,False,False,False,True
nepal-flooding_00000279,2,True,True,False,False,False
woolsey-fire_00000119,2,False,False,False,False,True
lower-puna-volcano_00000035,2,True,False,False,False,False
nepal-flooding_00000189,2,False,False,False,False,True
socal-fire_00000835,2,False,False,False,False,True
hurricane-michael_00000034,2,True,True,True,True,False
socal-fire_00000507,2,True,False,False,False,False
pinery-bushfire_00000385,2,False,False,False,False,True
nepal-flooding_00000462,2,False,False,True,False,False
nepal-flooding_00000469,2,True,False,False,False,False
pinery-bushfire_00001548,2,False,False,False,False,True
pinery-bushfire_00001204,2,False,False,False,False,True
portugal-wildfire_00000377,2,False,False,False,False,False
nepal-flooding_00000391,2,False,True,False,True,False
portugal-wildfire_00001585,2,True,False,False,False,False
portugal-wildfire_00000480,2,False,False,False,False,True
pinery-bushfire_00000295,2,False,False,False,False,True
hurricane-michael_00000430,2,True,True,True,False,False
socal-fire_00001013,2,True,False,False,True,False
portugal-wildfire_00001478,2,False,False,False,False,True
portugal-wildfire_00000923,2,True,False,False,False,False
woolsey-fire_00000750,2,False,False,False,False,True
woolsey-fire_00000703,2,True,False,False,True,False
socal-fire_00000391,2,True,False,False,False,False
nepal-flooding_00000430,2,False,False,False,False,True
pinery-bushfire_00000976,2,False,False,False,False,True
pinery-bushfire_00000641,2,False,False,False,False,True
joplin-tornado_00000100,2,True,False,False,False,False
pinery-bushfire_00000067,2,False,False,False,False,True
nepal-flooding_00000335,2,False,True,True,False,False
hurricane-matthew_00000353,2,True,True,False,False,False
portugal-wildfire_00000423,2,False,False,False,False,True
palu-tsunami_00000136,2,True,False,True,True,False
woolsey-fire_00000411,2,False,False,False,False,True
socal-fire_00000794,2,False,False,False,False,True
pinery-bushfire_00000843,2,False,False,False,False,True
woolsey-fire_00000640,2,False,False,False,False,True
woolsey-fire_00000140,2,True,False,False,True,False
midwest-flooding_00000156,2,False,False,False,False,True
hurricane-michael_00000454,2,True,True,True,False,False
socal-fire_00000665,2,False,False,False,False,True
pinery-bushfire_00001731,2,False,False,False,False,True
nepal-flooding_00000354,2,True,False,False,False,False
pinery-bushfire_00001771,2,False,False,False,False,True
portugal-wildfire_00000764,2,True,False,False,False,False
pinery-bushfire_00000378,2,False,False,False,True,False
sunda-tsunami_00000030,2,True,False,True,False,False
pinery-bushfire_00001600,2,False,False,False,False,True
sunda-tsunami_00000025,2,True,False,False,False,False
pinery-bushfire_00001098,3,True,False,False,False,False
socal-fire_00000543,3,False,False,False,False,True
socal-fire_00000660,3,False,False,False,False,False
pinery-bushfire_00001787,3,False,False,False,False,True
lower-puna-volcano_00000027,3,False,False,False,False,True
woolsey-fire_00000055,3,True,False,False,False,False
socal-fire_00000062,3,True,False,False,False,False
hurricane-michael_00000170,3,True,True,True,True,False
pinery-bushfire_00000187,3,False,False,False,False,True
pinery-bushfire_00000900,3,False,False,False,False,True
pinery-bushfire_00001061,3,False,False,False,False,True
portugal-wildfire_00001441,3,True,False,False,False,False
portugal-wildfire_00001315,3,False,False,False,False,True
socal-fire_00000231,3,True,False,False,False,False
woolsey-fire_00000317,3,False,False,False,True,False
portugal-wildfire_00001540,3,False,False,False,False,True
nepal-flooding_00000529,3,False,False,True,False,False
lower-puna-volcano_00000110,3,False,False,False,False,True
palu-tsunami_00000001,3,True,False,True,True,False
portugal-wildfire_00001404,3,True,False,False,False,False
santa-rosa-wildfire_00000006,3,True,True,True,True,False
pinery-bushfire_00001672,3,True,False,False,False,False
woolsey-fire_00000229,3,False,False,False,False,True
hurricane-harvey_00000128,3,False,False,True,False,False
portugal-wildfire_00000737,3,False,False,False,False,True
portugal-wildfire_00001602,3,False,False,False,False,True
sunda-tsunami_00000147,3,True,False,False,False,False
nepal-flooding_00000373,3,True,True,True,True,False
hurricane-harvey_00000272,3,False,True,True,False,False
nepal-flooding_00000566,3,True,True,False,False,False
portugal-wildfire_00000016,3,False,False,False,False,True
pinery-bushfire_00001817,3,False,False,False,False,True
lower-puna-volcano_00000011,3,False,False,False,False,True
portugal-wildfire_00000805,3,True,False,False,True,False
santa-rosa-wildfire_00000301,3,True,True,False,True,False
santa-rosa-wildfire_00000241,3,False,False,False,True,False
portugal-wildfire_00000276,3,False,False,False,False,True
portugal-wildfire_00000653,3,False,False,False,False,True
moore-tornado_00000153,3,True,False,False,False,False
woolsey-fire_00000749,3,True,False,False,True,False
midwest-flooding_00000338,3,True,False,False,False,False
palu-tsunami_00000137,3,True,False,False,False,False
portugal-wildfire_00000012,3,False,False,False,False,True
hurricane-michael_00000211,3,True,True,True,True,False
portugal-wildfire_00001278,3,False,False,False,False,True
hurricane-matthew_00000243,3,True,True,True,True,False
portugal-wildfire_00000719,3,True,False,False,False,False
woolsey-fire_00000037,3,True,False,True,True,False
woolsey-fire_00000687,3,False,False,False,False,True
pinery-bushfire_00001436,3,False,False,False,False,True
woolsey-fire_00000670,3,False,False,False,False,True
woolsey-fire_00000292,3,True,False,False,True,False
mexico-earthquake_00000093,3,True,False,False,False,False
pinery-bushfire_00001144,3,False,False,False,False,True
portugal-wildfire_00001815,3,False,False,False,False,True
portugal-wildfire_00000104,3,False,False,False,False,True
socal-fire_00001261,3,True,False,False,True,False
socal-fire_00000187,3,False,False,False,False,True
woolsey-fire_00000570,3,False,False,False,False,True
portugal-wildfire_00000397,3,False,False,False,False,True
portugal-wildfire_00001512,3,True,False,True,True,False
pinery-bushfire_00001424,3,False,False,False,False,True
portugal-wildfire_00001151,3,True,False,False,False,False
woolsey-fire_00000284,3,False,False,False,False,True
portugal-wildfire_00001569,3,False,False,False,False,True
santa-rosa-wildfire_00000158,3,True,False,False,True,False
hurricane-harvey_00000501,3,False,True,True,False,False
portugal-wildfire_00001373,3,False,False,False,False,True
woolsey-fire_00000578,3,False,False,False,False,True
pinery-bushfire_00000152,3,False,False,False,False,True
midwest-flooding_00000021,3,True,True,False,False,False
portugal-wildfire_00000308,3,False,False,False,False,True
midwest-flooding_00000431,3,True,False,False,False,False
portugal-wildfire_00001341,3,True,False,False,False,False
pinery-bushfire_00001706,3,False,False,False,False,True
portugal-wildfire_00001772,3,False,False,False,False,True
socal-fire_00000984,3,False,False,False,False,True
palu-tsunami_00000166,3,True,False,True,True,False
portugal-wildfire_00000755,3,False,False,False,False,True
portugal-wildfire_00000222,3,False,False,False,False,True
pinery-bushfire_00000552,3,False,False,False,False,True
woolsey-fire_00000120,3,True,False,False,False,False
socal-fire_00001258,3,True,False,False,False,False
tuscaloosa-tornado_00000315,3,False,False,False,False,True
socal-fire_00000607,3,False,False,False,True,False
pinery-bushfire_00000324,3,False,False,False,False,True
pinery-bushfire_00000828,3,False,False,False,False,True
pinery-bushfire_00000388,3,True,False,False,False,False
hurricane-harvey_00000059,3,True,False,False,False,False
portugal-wildfire_00001412,3,True,False,True,True,False
socal-fire_00001323,3,True,True,True,True,False
hurricane-harvey_00000099,3,False,False,True,True,False
pinery-bushfire_00001761,3,False,False,False,False,True
sunda-tsunami_00000048,3,False,False,False,False,True
pinery-bushfire_00001045,3,False,False,False,False,True
portugal-wildfire_00001760,3,True,False,True,True,False
nepal-flooding_00000505,3,True,True,True,False,False
pinery-bushfire_00000677,3,False,False,False,False,True
portugal-wildfire_00001700,3,True,False,True,True,False
lower-puna-volcano_00000228,3,False,False,False,False,True
portugal-wildfire_00000375,3,True,False,False,False,False
portugal-wildfire_00000723,3,False,False,False,False,True
portugal-wildfire_00000190,3,True,False,False,True,False
pinery-bushfire_00000759,3,False,False,False,False,True
pinery-bushfire_00001721,3,False,False,False,False,True
hurricane-harvey_00000347,3,False,True,True,True,False
pinery-bushfire_00001397,3,False,False,False,False,True
nepal-flooding_00000319,3,False,False,True,False,False
pinery-bushfire_00000887,3,False,False,False,False,True
socal-fire_00001308,3,False,False,False,False,True
portugal-wildfire_00001355,3,True,False,False,False,False
hurricane-harvey_00000042,3,True,True,True,False,False
portugal-wildfire_00000250,3,False,False,False,False,True
pinery-bushfire_00001372,3,False,False,False,False,True
portugal-wildfire_00000014,3,True,False,False,False,False
nepal-flooding_00000204,3,False,False,True,True,False
pinery-bushfire_00000902,3,False,False,False,False,True
woolsey-fire_00000106,3,True,False,False,False,False
portugal-wildfire_00000231,3,False,False,False,False,False
portugal-wildfire_00000973,3,False,False,False,False,True
mexico-earthquake_00000002,3,True,False,False,False,False
pinery-bushfire_00000856,3,True,False,False,False,False
woolsey-fire_00000555,3,True,False,True,True,False
moore-tornado_00000213,3,True,False,True,True,False
midwest-flooding_00000113,3,True,False,False,False,False
pinery-bushfire_00000743,3,False,False,False,False,True
palu-tsunami_00000086,3,True,False,False,False,False
sunda-tsunami_00000124,3,False,False,False,False,True
moore-tornado_00000137,3,True,False,False,False,False
portugal-wildfire_00000956,3,False,False,False,False,True
santa-rosa-wildfire_00000309,3,True,False,False,False,False
socal-fire_00000392,3,False,False,False,False,True
hurricane-florence_00000376,3,True,False,False,False,False
portugal-wildfire_00000027,3,False,False,False,False,True
pinery-bushfire_00000065,3,False,False,False,False,True
hurricane-matthew_00000009,3,False,True,False,False,False
pinery-bushfire_00001199,3,True,False,False,False,False
woolsey-fire_00000373,3,False,False,False,False,True
woolsey-fire_00000254,3,False,False,False,False,False
mexico-earthquake_00000068,3,True,False,False,False,False
tuscaloosa-tornado_00000095,3,True,True,True,True,False
portugal-wildfire_00000908,3,False,False,False,False,True
hurricane-florence_00000454,3,False,True,True,False,False
pinery-bushfire_00000370,3,False,False,False,False,True
portugal-wildfire_00000400,3,True,False,True,False,False
socal-fire_00001296,3,False,False,False,False,True
lower-puna-volcano_00000271,3,False,False,False,False,True
tuscaloosa-tornado_00000322,3,True,False,False,False,False
portugal-wildfire_00001746,3,False,False,False,False,True
pinery-bushfire_00000211,3,False,False,False,False,True
nepal-flooding_00000072,3,False,False,False,True,False
pinery-bushfire_00001320,3,False,False,False,False,True
nepal-flooding_00000213,3,True,True,False,False,False
lower-puna-volcano_00000075,3,True,False,False,False,False
midwest-flooding_00000161,3,True,True,False,False,False
pinery-bushfire_00000978,3,False,False,False,False,True
mexico-earthquake_00000171,3,True,False,False,False,False
socal-fire_00000306,3,False,False,False,False,True
pinery-bushfire_00000588,3,False,False,False,False,True
pinery-bushfire_00000784,3,False,False,False,False,True
portugal-wildfire_00000584,3,False,False,False,False,True
socal-fire_00000232,3,False,False,False,False,True
hurricane-florence_00000278,3,True,False,False,False,False
socal-fire_00000228,3,True,False,False,True,False
nepal-flooding_00000234,3,True,False,False,False,False
pinery-bushfire_00001210,3,False,False,False,False,True
hurricane-michael_00000068,3,True,True,True,False,False
woolsey-fire_00000366,3,False,False,False,False,True
socal-fire_00000076,3,False,False,False,False,True
hurricane-florence_00000484,3,False,False,True,False,False
portugal-wildfire_00001261,3,False,False,False,False,True
tuscaloosa-tornado_00000091,3,False,False,False,False,True
portugal-wildfire_00001228,3,False,True,False,False,True
pinery-bushfire_00000872,3,False,False,False,False,True
woolsey-fire_00000273,3,False,False,False,False,True
guatemala-volcano_00000000,3,True,False,False,False,False
hurricane-michael_00000040,3,True,True,True,False,False
woolsey-fire_00000474,3,False,False,False,True,False
guatemala-volcano_00000025,3,False,False,True,True,False
hurricane-harvey_00000136,3,False,False,True,False,False
socal-fire_00001136,3,False,False,False,False,True
portugal-wildfire_00001272,3,False,False,False,False,True
pinery-bushfire_00001358,3,False,False,False,False,True
portugal-wildfire_00001469,3,True,False,False,False,False
portugal-wildfire_00000386,3,True,False,False,False,False
socal-fire_00000609,3,False,False,False,False,True
mexico-earthquake_00000146,3,True,True,True,False,False
portugal-wildfire_00000525,3,False,False,False,False,True
woolsey-fire_00000616,3,True,False,False,False,False
portugal-wildfire_00000044,3,False,False,False,False,True
pinery-bushfire_00001540,3,False,False,False,False,True
socal-fire_00000093,3,True,False,False,False,False
santa-rosa-wildfire_00000362,3,True,False,False,False,False
portugal-wildfire_00001656,3,False,False,False,False,True
pinery-bushfire_00001471,3,False,False,False,False,True
pinery-bushfire_00001103,3,False,False,False,False,True
pinery-bushfire_00001089,3,False,False,False,False,True
portugal-wildfire_00001676,3,True,False,False,True,False
nepal-flooding_00000008,3,True,True,False,False,False
midwest-flooding_00000379,3,True,False,False,False,False
joplin-tornado_00000010,3,True,False,False,False,False
socal-fire_00001397,3,True,False,False,False,False
tuscaloosa-tornado_00000323,3,True,True,True,False,False
nepal-flooding_00000214,3,True,True,True,False,False
portugal-wildfire_00001791,3,True,False,False,False,False
palu-tsunami_00000043,3,True,False,False,True,False
palu-tsunami_00000048,3,True,False,True,True,False
pinery-bushfire_00000934,3,False,False,False,False,True
nepal-flooding_00000399,3,False,False,False,False,True
nepal-flooding_00000287,3,True,True,False,False,False
pinery-bushfire_00000146,3,False,False,False,False,True
pinery-bushfire_00001070,3,False,False,False,False,True
hurricane-harvey_00000028,3,True,False,False,False,False
pinery-bushfire_00000421,3,False,False,False,False,True
nepal-flooding_00000568,3,True,True,True,False,False
lower-puna-volcano_00000286,3,True,False,False,False,False
sunda-tsunami_00000055,3,True,False,False,False,False
woolsey-fire_00000127,3,True,True,True,True,False
portugal-wildfire_00001130,3,True,False,False,False,False
hurricane-harvey_00000300,3,False,False,True,False,False
woolsey-fire_00000717,3,False,False,False,False,True
palu-tsunami_00000189,3,True,False,True,True,False
socal-fire_00000810,3,True,False,False,True,False
pinery-bushfire_00001212,3,False,False,False,False,True
woolsey-fire_00000798,3,False,False,False,False,True
portugal-wildfire_00000179,3,False,False,False,False,True
tuscaloosa-tornado_00000251,3,True,False,False,False,False
hurricane-matthew_00000219,3,False,True,False,False,False
socal-fire_00000219,3,False,False,False,False,False
lower-puna-volcano_00000015,3,False,False,False,False,True
portugal-wildfire_00001418,3,True,False,False,False,False
nepal-flooding_00000050,3,False,False,True,False,True
portugal-wildfire_00001137,3,False,False,False,False,True
woolsey-fire_00000643,3,True,False,False,False,False
woolsey-fire_00000071,3,True,False,False,False,False
